timestamp,multiplier
2025-12-11 00:58:54,58.38
2025-12-11 00:59:44,22.72
2025-12-11 00:59:56,1.00
2025-12-11 01:00:08,1.12
2025-12-11 01:00:29,2.27
2025-12-11 01:00:53,2.84
2025-12-11 01:01:15,2.45
2025-12-11 01:01:54,10.29
2025-12-11 01:02:12,1.73
2025-12-11 01:02:25,1.15
2025-12-11 01:02:38,1.23
2025-12-11 01:03:15,7.00
2025-12-11 01:03:33,1.46
2025-12-11 01:04:07,1.98
2025-12-11 01:04:36,5.22
2025-12-11 01:04:58,2.25
2025-12-11 01:05:39,13.84
2025-12-11 01:06:04,2.81
2025-12-11 01:06:37,6.54
