timestamp,probability_gt_threshold,confidence,betting_action,risk_level,target,bet_amount,status,result,actual,profit_loss,bankroll_before,bankroll_after,reason,model_type
2025-12-15T01:27:01.583773,0.5576,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.32,-100.0,50000.0,49900.0,Moderate probability: 55.76% with confidence 54.68%,bayesian_sequence
2025-12-15T01:34:10.699963,0.5851,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,4.38,100.0,49900.0,50000.0,Moderate probability: 58.51% with confidence 54.68%,bayesian_sequence
2025-12-15T01:35:38.697629,0.5565,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,4.9,100.0,50000.0,50100.0,Moderate probability: 55.65% with confidence 54.68%,bayesian_sequence
2025-12-15T01:39:04.781329,0.5505,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.54,100.0,50100.0,50200.0,Moderate probability: 55.05% with confidence 54.68%,bayesian_sequence
2025-12-15T01:45:09.536281,0.5546,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,3.44,100.0,50200.0,50300.0,Moderate probability: 55.46% with confidence 54.68%,bayesian_sequence
2025-12-15T01:45:37.619158,0.5948,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,4.11,100.0,50300.0,50400.0,Moderate probability: 59.48% with confidence 54.68%,bayesian_sequence
2025-12-15T01:45:53.383569,0.5698,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.75,-100.0,50400.0,50300.0,Moderate probability: 56.98% with confidence 54.68%,bayesian_sequence
2025-12-15T01:46:14.544698,0.6092,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.44,100.0,50300.0,50400.0,High probability: 60.92% with confidence 54.68%,bayesian_sequence
2025-12-15T01:46:26.838750,0.5835,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.05,-100.0,50400.0,50300.0,Moderate probability: 58.35% with confidence 54.68%,bayesian_sequence
2025-12-15T01:46:49.772274,0.5996,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,3.36,100.0,50300.0,50400.0,Moderate probability: 59.96% with confidence 54.68%,bayesian_sequence
2025-12-15T01:47:01.216988,0.5743,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.16,-100.0,50400.0,50300.0,Moderate probability: 57.43% with confidence 54.68%,bayesian_sequence
2025-12-15T01:47:14.687758,0.5503,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.4,-100.0,50300.0,50200.0,Moderate probability: 55.03% with confidence 54.68%,bayesian_sequence
2025-12-15T01:56:53.607204,0.5552,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.12,100.0,50200.0,50300.0,Moderate probability: 55.52% with confidence 54.68%,bayesian_sequence
2025-12-15T01:57:40.031146,0.5735,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,10.18,100.0,50300.0,50400.0,Moderate probability: 57.35% with confidence 54.68%,bayesian_sequence
2025-12-15T02:10:59.097959,0.5565,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,4.4,100.0,50400.0,50500.0,Moderate probability: 55.65% with confidence 54.68%,bayesian_sequence
2025-12-15T02:11:19.136391,0.5966,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.3,100.0,50500.0,50600.0,Moderate probability: 59.66% with confidence 54.68%,bayesian_sequence
2025-12-15T02:11:45.950895,0.612,54.67999999999999,BET,LOW,2.0,100.0,completed,win,3.98,100.0,50600.0,50700.0,High probability: 61.20% with confidence 54.68%,bayesian_sequence
2025-12-15T02:12:23.736382,0.6493,54.67999999999999,BET,LOW,2.0,100.0,completed,win,9.47,100.0,50700.0,50800.0,High probability: 64.93% with confidence 54.68%,bayesian_sequence
2025-12-15T02:13:41.650732,0.6847,54.67999999999999,BET,LOW,2.0,100.0,completed,win,277.05,100.0,50800.0,50900.0,High probability: 68.47% with confidence 54.68%,bayesian_sequence
2025-12-15T02:13:59.849703,0.6552,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.72,-100.0,50900.0,50800.0,High probability: 65.52% with confidence 54.68%,bayesian_sequence
2025-12-15T02:14:15.158396,0.6272,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.47,-100.0,50800.0,50700.0,High probability: 62.72% with confidence 54.68%,bayesian_sequence
2025-12-15T02:14:27.008826,0.578,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.35,-100.0,50700.0,50600.0,Moderate probability: 57.80% with confidence 54.68%,bayesian_sequence
2025-12-15T02:14:57.190605,0.5943,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,4.5,100.0,50600.0,50700.0,Moderate probability: 59.43% with confidence 54.68%,bayesian_sequence
2025-12-15T02:15:21.201748,0.6325,54.67999999999999,BET,LOW,2.0,100.0,completed,win,3.82,100.0,50700.0,50800.0,High probability: 63.25% with confidence 54.68%,bayesian_sequence
2025-12-15T02:15:48.540862,0.6461,54.67999999999999,BET,LOW,2.0,100.0,completed,win,4.05,100.0,50800.0,50900.0,High probability: 64.61% with confidence 54.68%,bayesian_sequence
2025-12-15T02:16:11.559997,0.6817,54.67999999999999,BET,LOW,2.0,100.0,completed,win,3.04,100.0,50900.0,51000.0,High probability: 68.17% with confidence 54.68%,bayesian_sequence
2025-12-15T02:17:53.512601,0.7156,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2223.06,100.0,51000.0,51100.0,High probability: 71.56% with confidence 54.68%,bayesian_sequence
2025-12-15T02:18:10.317168,0.6845,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.61,-100.0,51100.0,51000.0,High probability: 68.45% with confidence 54.68%,bayesian_sequence
2025-12-15T02:18:25.622644,0.6324,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.78,-100.0,51000.0,50900.0,High probability: 63.24% with confidence 54.68%,bayesian_sequence
2025-12-15T02:19:31.445055,0.6687,54.67999999999999,BET,LOW,2.0,100.0,completed,win,99.63,100.0,50900.0,51000.0,High probability: 66.87% with confidence 54.68%,bayesian_sequence
2025-12-15T02:19:46.687172,0.6173,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.57,-100.0,51000.0,50900.0,High probability: 61.73% with confidence 54.68%,bayesian_sequence
2025-12-15T02:20:03.076845,0.5686,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.56,-100.0,50900.0,50800.0,Moderate probability: 56.86% with confidence 54.68%,bayesian_sequence
2025-12-15T02:23:10.459030,0.5547,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.68,100.0,50800.0,50900.0,Moderate probability: 55.47% with confidence 54.68%,bayesian_sequence
2025-12-15T02:23:48.604459,0.5722,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,10.47,100.0,50900.0,51000.0,Moderate probability: 57.22% with confidence 54.68%,bayesian_sequence
2025-12-15T02:24:34.161407,0.6115,54.67999999999999,BET,LOW,2.0,100.0,completed,win,17.65,100.0,51000.0,51100.0,High probability: 61.15% with confidence 54.68%,bayesian_sequence
2025-12-15T02:24:53.303868,0.5857,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.81,-100.0,51100.0,51000.0,Moderate probability: 58.57% with confidence 54.68%,bayesian_sequence
2025-12-15T02:25:04.035279,0.5611,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.0,-100.0,51000.0,50900.0,Moderate probability: 56.11% with confidence 54.68%,bayesian_sequence
2025-12-15T02:25:32.032428,0.5784,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,4.07,100.0,50900.0,51000.0,Moderate probability: 57.84% with confidence 54.68%,bayesian_sequence
2025-12-15T02:25:50.104051,0.5947,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.1,100.0,51000.0,51100.0,Moderate probability: 59.47% with confidence 54.68%,bayesian_sequence
2025-12-15T02:26:12.803968,0.6102,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.78,100.0,51100.0,51200.0,High probability: 61.02% with confidence 54.68%,bayesian_sequence
2025-12-15T02:26:29.022137,0.5618,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.49,-100.0,51200.0,51100.0,Moderate probability: 56.18% with confidence 54.68%,bayesian_sequence
2025-12-15T02:26:55.949062,0.579,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,3.89,100.0,51100.0,51200.0,Moderate probability: 57.90% with confidence 54.68%,bayesian_sequence
2025-12-15T02:27:13.804298,0.6179,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.04,100.0,51200.0,51300.0,High probability: 61.79% with confidence 54.68%,bayesian_sequence
2025-12-15T02:27:26.107761,0.5918,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.32,-100.0,51300.0,51200.0,Moderate probability: 59.18% with confidence 54.68%,bayesian_sequence
2025-12-15T02:27:59.881765,0.6075,54.67999999999999,BET,LOW,2.0,100.0,completed,win,7.7,100.0,51200.0,51300.0,High probability: 60.75% with confidence 54.68%,bayesian_sequence
2025-12-15T02:28:12.120875,0.5818,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.1,-100.0,51300.0,51200.0,Moderate probability: 58.18% with confidence 54.68%,bayesian_sequence
2025-12-15T02:28:22.189799,0.5575,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.0,-100.0,51200.0,51100.0,Moderate probability: 55.75% with confidence 54.68%,bayesian_sequence
2025-12-15T02:28:44.154320,0.5975,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.59,100.0,51100.0,51200.0,Moderate probability: 59.75% with confidence 54.68%,bayesian_sequence
2025-12-15T02:29:16.774940,0.5901,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.41,100.0,51200.0,51300.0,Moderate probability: 59.01% with confidence 54.68%,bayesian_sequence
2025-12-15T02:29:49.475095,0.6059,54.67999999999999,BET,LOW,2.0,100.0,completed,win,6.29,100.0,51300.0,51400.0,High probability: 60.59% with confidence 54.68%,bayesian_sequence
2025-12-15T02:30:03.258140,0.5577,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.26,-100.0,51400.0,51300.0,Moderate probability: 55.77% with confidence 54.68%,bayesian_sequence
2025-12-15T02:31:06.094689,0.5502,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.96,100.0,51300.0,51400.0,Moderate probability: 55.02% with confidence 54.68%,bayesian_sequence
2025-12-15T02:31:33.557118,0.5906,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,4.58,100.0,51400.0,51500.0,Moderate probability: 59.06% with confidence 54.68%,bayesian_sequence
2025-12-15T02:31:45.874091,0.5659,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.04,-100.0,51500.0,51400.0,Moderate probability: 56.59% with confidence 54.68%,bayesian_sequence
2025-12-15T02:32:17.371050,0.5828,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,5.17,100.0,51400.0,51500.0,Moderate probability: 58.28% with confidence 54.68%,bayesian_sequence
2025-12-15T02:33:11.213066,0.5989,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,37.07,100.0,51500.0,51600.0,Moderate probability: 59.89% with confidence 54.68%,bayesian_sequence
2025-12-15T02:33:36.878805,0.6143,54.67999999999999,BET,LOW,2.0,100.0,completed,win,3.74,100.0,51600.0,51700.0,High probability: 61.43% with confidence 54.68%,bayesian_sequence
2025-12-15T02:34:08.811619,0.6515,54.67999999999999,BET,LOW,2.0,100.0,completed,win,6.14,100.0,51700.0,51800.0,High probability: 65.15% with confidence 54.68%,bayesian_sequence
2025-12-15T02:35:10.101149,0.6641,54.67999999999999,BET,LOW,2.0,100.0,completed,win,68.65,100.0,51800.0,51900.0,High probability: 66.41% with confidence 54.68%,bayesian_sequence
2025-12-15T02:35:18.529793,0.613,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.08,-100.0,51900.0,51800.0,High probability: 61.30% with confidence 54.68%,bayesian_sequence
2025-12-15T02:35:29.760637,0.5871,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.12,-100.0,51800.0,51700.0,Moderate probability: 58.71% with confidence 54.68%,bayesian_sequence
2025-12-15T02:36:27.516907,0.5596,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,3.13,100.0,51700.0,51800.0,Moderate probability: 55.96% with confidence 54.68%,bayesian_sequence
2025-12-15T02:36:48.990240,0.5769,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.8,100.0,51800.0,51900.0,Moderate probability: 57.69% with confidence 54.68%,bayesian_sequence
2025-12-15T02:37:03.335552,0.5528,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.29,-100.0,51900.0,51800.0,Moderate probability: 55.28% with confidence 54.68%,bayesian_sequence
2025-12-15T02:48:28.715941,0.5752,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.22,100.0,51800.0,51900.0,Moderate probability: 57.52% with confidence 54.68%,bayesian_sequence
2025-12-15T02:49:01.908410,0.5917,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,6.79,100.0,51900.0,52000.0,Moderate probability: 59.17% with confidence 54.68%,bayesian_sequence
2025-12-15T02:49:13.239966,0.5669,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.08,-100.0,52000.0,51900.0,Moderate probability: 56.69% with confidence 54.68%,bayesian_sequence
2025-12-15T02:50:30.030013,0.584,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,104.68,100.0,51900.0,52000.0,Moderate probability: 58.40% with confidence 54.68%,bayesian_sequence
2025-12-15T02:50:49.071430,0.5596,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.95,-100.0,52000.0,51900.0,Moderate probability: 55.96% with confidence 54.68%,bayesian_sequence
2025-12-15T02:51:08.865298,0.5995,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.11,100.0,51900.0,52000.0,Moderate probability: 59.95% with confidence 54.68%,bayesian_sequence
2025-12-15T02:51:23.772003,0.5743,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.58,-100.0,52000.0,51900.0,Moderate probability: 57.43% with confidence 54.68%,bayesian_sequence
2025-12-15T02:51:34.507620,0.5503,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.06,-100.0,51900.0,51800.0,Moderate probability: 55.03% with confidence 54.68%,bayesian_sequence
2025-12-15T02:52:52.345594,0.5881,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,4.42,100.0,51800.0,51900.0,Moderate probability: 58.81% with confidence 54.68%,bayesian_sequence
2025-12-15T02:59:26.407178,0.5633,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,3.61,100.0,51900.0,52000.0,Moderate probability: 56.33% with confidence 54.68%,bayesian_sequence
2025-12-15T03:01:06.722188,0.5552,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.94,100.0,52000.0,52100.0,Moderate probability: 55.52% with confidence 54.68%,bayesian_sequence
2025-12-15T03:01:27.691988,0.5727,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.65,100.0,52100.0,52200.0,Moderate probability: 57.27% with confidence 54.68%,bayesian_sequence
2025-12-15T03:04:17.487292,0.5843,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,44.97,100.0,52200.0,52300.0,Moderate probability: 58.43% with confidence 54.68%,bayesian_sequence
2025-12-15T03:04:40.126441,0.623,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.63,100.0,52300.0,52400.0,High probability: 62.30% with confidence 54.68%,bayesian_sequence
2025-12-15T03:05:01.127642,0.6371,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.53,100.0,52400.0,52500.0,High probability: 63.71% with confidence 54.68%,bayesian_sequence
2025-12-15T03:05:30.927111,0.6505,54.67999999999999,BET,LOW,2.0,100.0,completed,win,4.95,100.0,52500.0,52600.0,High probability: 65.05% with confidence 54.68%,bayesian_sequence
2025-12-15T03:05:41.668616,0.6001,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.01,-100.0,52600.0,52500.0,High probability: 60.01% with confidence 54.68%,bayesian_sequence
2025-12-15T03:05:55.212122,0.5522,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.41,-100.0,52500.0,52400.0,Moderate probability: 55.22% with confidence 54.68%,bayesian_sequence
2025-12-15T03:06:49.005400,0.5925,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,30.49,100.0,52400.0,52500.0,Moderate probability: 59.25% with confidence 54.68%,bayesian_sequence
2025-12-15T03:07:13.391210,0.6081,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.9,100.0,52500.0,52600.0,High probability: 60.81% with confidence 54.68%,bayesian_sequence
2025-12-15T03:07:34.821484,0.6456,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.98,100.0,52600.0,52700.0,High probability: 64.56% with confidence 54.68%,bayesian_sequence
2025-12-15T03:07:57.979751,0.6586,54.67999999999999,BET,LOW,2.0,100.0,completed,win,3.0,100.0,52700.0,52800.0,High probability: 65.86% with confidence 54.68%,bayesian_sequence
2025-12-15T03:08:11.637176,0.6304,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.24,-100.0,52800.0,52700.0,High probability: 63.04% with confidence 54.68%,bayesian_sequence
2025-12-15T03:08:20.442222,0.6036,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.07,-100.0,52700.0,52600.0,High probability: 60.36% with confidence 54.68%,bayesian_sequence
2025-12-15T03:08:40.309530,0.5555,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.93,-100.0,52600.0,52500.0,Moderate probability: 55.55% with confidence 54.68%,bayesian_sequence
2025-12-15T03:09:11.498263,0.573,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,5.94,100.0,52500.0,52600.0,Moderate probability: 57.30% with confidence 54.68%,bayesian_sequence
2025-12-15T03:16:39.253435,0.5891,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.02,100.0,52600.0,52700.0,Moderate probability: 58.91% with confidence 54.68%,bayesian_sequence
2025-12-15T03:16:50.554318,0.5644,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.04,-100.0,52700.0,52600.0,Moderate probability: 56.44% with confidence 54.68%,bayesian_sequence
2025-12-15T03:18:43.918163,0.5546,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.24,100.0,52600.0,52700.0,Moderate probability: 55.46% with confidence 54.68%,bayesian_sequence
2025-12-15T03:19:12.313659,0.5721,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,4.58,100.0,52700.0,52800.0,Moderate probability: 57.21% with confidence 54.68%,bayesian_sequence
2025-12-15T03:19:40.231247,0.6114,54.67999999999999,BET,LOW,2.0,100.0,completed,win,4.4,100.0,52800.0,52900.0,High probability: 61.14% with confidence 54.68%,bayesian_sequence
2025-12-15T03:19:57.666341,0.6261,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.14,100.0,52900.0,53000.0,High probability: 62.61% with confidence 54.68%,bayesian_sequence
2025-12-15T03:20:08.350151,0.5769,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.0,-100.0,53000.0,52900.0,Moderate probability: 57.69% with confidence 54.68%,bayesian_sequence
2025-12-15T03:20:21.122146,0.5528,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.22,-100.0,52900.0,52800.0,Moderate probability: 55.28% with confidence 54.68%,bayesian_sequence
2025-12-15T03:20:56.643816,0.5713,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.28,100.0,52800.0,52900.0,Moderate probability: 57.13% with confidence 54.68%,bayesian_sequence
2025-12-15T03:22:56.803067,0.5665,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2808.16,100.0,52900.0,53000.0,Moderate probability: 56.65% with confidence 54.68%,bayesian_sequence
2025-12-15T03:23:15.575044,0.5834,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.06,100.0,53000.0,53100.0,Moderate probability: 58.34% with confidence 54.68%,bayesian_sequence
2025-12-15T03:23:56.411971,0.6222,54.67999999999999,BET,LOW,2.0,100.0,completed,win,14.05,100.0,53100.0,53200.0,High probability: 62.22% with confidence 54.68%,bayesian_sequence
2025-12-15T03:24:10.769209,0.5731,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.44,-100.0,53200.0,53100.0,Moderate probability: 57.31% with confidence 54.68%,bayesian_sequence
2025-12-15T03:24:30.912643,0.5897,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.02,100.0,53100.0,53200.0,Moderate probability: 58.97% with confidence 54.68%,bayesian_sequence
2025-12-15T03:25:09.192572,0.6055,54.67999999999999,BET,LOW,2.0,100.0,completed,win,10.91,100.0,53200.0,53300.0,High probability: 60.55% with confidence 54.68%,bayesian_sequence
2025-12-15T03:25:30.447897,0.6432,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.86,100.0,53300.0,53400.0,High probability: 64.32% with confidence 54.68%,bayesian_sequence
2025-12-15T03:25:44.906068,0.6157,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.22,-100.0,53400.0,53300.0,High probability: 61.57% with confidence 54.68%,bayesian_sequence
2025-12-15T03:25:59.870509,0.567,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.71,-100.0,53300.0,53200.0,Moderate probability: 56.70% with confidence 54.68%,bayesian_sequence
2025-12-15T03:26:22.039069,0.6066,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.66,100.0,53200.0,53300.0,High probability: 60.66% with confidence 54.68%,bayesian_sequence
2025-12-15T03:26:33.388776,0.5584,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.01,-100.0,53300.0,53200.0,Moderate probability: 55.84% with confidence 54.68%,bayesian_sequence
2025-12-15T03:28:31.652657,0.5539,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,8.68,100.0,53200.0,53300.0,Moderate probability: 55.39% with confidence 54.68%,bayesian_sequence
2025-12-15T03:28:52.304863,0.5941,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.66,100.0,53300.0,53400.0,Moderate probability: 59.41% with confidence 54.68%,bayesian_sequence
2025-12-15T03:29:11.449162,0.5691,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.96,-100.0,53400.0,53300.0,Moderate probability: 56.91% with confidence 54.68%,bayesian_sequence
2025-12-15T03:43:00.283187,0.5613,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.09,100.0,53300.0,53400.0,Moderate probability: 56.13% with confidence 54.68%,bayesian_sequence
2025-12-15T03:43:17.407987,0.6012,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.38,100.0,53400.0,53500.0,High probability: 60.12% with confidence 54.68%,bayesian_sequence
2025-12-15T03:43:42.347516,0.639,54.67999999999999,BET,LOW,2.0,100.0,completed,win,3.44,100.0,53500.0,53600.0,High probability: 63.90% with confidence 54.68%,bayesian_sequence
2025-12-15T03:43:56.330406,0.6118,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.51,-100.0,53600.0,53500.0,High probability: 61.18% with confidence 54.68%,bayesian_sequence
2025-12-15T03:44:15.963416,0.6491,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.25,100.0,53500.0,53600.0,High probability: 64.91% with confidence 54.68%,bayesian_sequence
2025-12-15T03:44:32.684776,0.6214,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.47,-100.0,53600.0,53500.0,High probability: 62.14% with confidence 54.68%,bayesian_sequence
2025-12-15T03:44:46.216281,0.5951,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.16,-100.0,53500.0,53400.0,Moderate probability: 59.51% with confidence 54.68%,bayesian_sequence
2025-12-15T03:45:00.199792,0.5701,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.75,-100.0,53400.0,53300.0,Moderate probability: 57.01% with confidence 54.68%,bayesian_sequence
2025-12-15T03:52:31.890434,0.5677,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,win,2.08,100.0,53300.0,53400.0,Moderate probability: 56.77% with confidence 54.68%,bayesian_sequence
2025-12-15T03:53:07.256369,0.6072,54.67999999999999,BET,LOW,2.0,100.0,completed,win,8.76,100.0,53400.0,53500.0,High probability: 60.72% with confidence 54.68%,bayesian_sequence
2025-12-15T03:53:51.227170,0.6447,54.67999999999999,BET,LOW,2.0,100.0,completed,win,16.31,100.0,53500.0,53600.0,High probability: 64.47% with confidence 54.68%,bayesian_sequence
2025-12-15T03:54:10.784130,0.6578,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.28,100.0,53600.0,53700.0,High probability: 65.78% with confidence 54.68%,bayesian_sequence
2025-12-15T03:54:43.802839,0.6928,54.67999999999999,BET,LOW,2.0,100.0,completed,win,6.16,100.0,53700.0,53800.0,High probability: 69.28% with confidence 54.68%,bayesian_sequence
2025-12-15T03:54:56.044641,0.6629,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.3,-100.0,53800.0,53700.0,High probability: 66.29% with confidence 54.68%,bayesian_sequence
2025-12-15T03:55:09.947727,0.6118,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.23,-100.0,53700.0,53600.0,High probability: 61.18% with confidence 54.68%,bayesian_sequence
2025-12-15T03:55:23.385284,0.586,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.53,-100.0,53600.0,53500.0,Moderate probability: 58.60% with confidence 54.68%,bayesian_sequence
2025-12-15T03:55:35.228521,0.5614,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.1,-100.0,53500.0,53400.0,Moderate probability: 56.14% with confidence 54.68%,bayesian_sequence
2025-12-15T03:56:03.722353,0.6013,54.67999999999999,BET,LOW,2.0,100.0,completed,win,3.73,100.0,53400.0,53500.0,High probability: 60.13% with confidence 54.68%,bayesian_sequence
2025-12-15T03:56:41.752637,0.6391,54.67999999999999,BET,LOW,2.0,100.0,completed,win,12.51,100.0,53500.0,53600.0,High probability: 63.91% with confidence 54.68%,bayesian_sequence
2025-12-15T03:56:53.630378,0.6119,54.67999999999999,BET,LOW,2.0,100.0,completed,loss,1.32,-100.0,53600.0,53500.0,High probability: 61.19% with confidence 54.68%,bayesian_sequence
2025-12-15T03:57:54.567474,0.6265,54.67999999999999,BET,LOW,2.0,100.0,completed,win,64.19,100.0,53500.0,53600.0,High probability: 62.65% with confidence 54.68%,bayesian_sequence
2025-12-15T03:58:19.337237,0.6405,54.67999999999999,BET,LOW,2.0,100.0,completed,win,2.77,100.0,53600.0,53700.0,High probability: 64.05% with confidence 54.68%,bayesian_sequence
2025-12-15T03:58:27.974534,0.5906,54.67999999999999,SMALL_BET,MEDIUM,2.0,100.0,completed,loss,1.0,-100.0,53700.0,53600.0,Moderate probability: 59.06% with confidence 54.68%,bayesian_sequence
