timestamp,predicted_value,min_range,max_range,target,bet_amount,status,result,actual,profit_loss,bankroll_before,bankroll_after,input_sequence
2025-12-14T06:17:29.549190,0.5913,SMALL_BET,1.5,2.5,2.0,50.0,completed,loss,1.89,-50.0,50900.0,50850.0,"[3.78, 1.28, 1.09, 1.81, 1.0, 3.75, 8.62, 52.91, 1.24, 5.89, 20.03, 1.28, 138.53, 2.99, 4.95, 1.37, 2.01, 3.05, 1.25, 1.68, 1.0, 1.09, 1.36, 2.7, 3.41, 1.72, 2.55, 1.0, 2.75, 4.55]",52.6
2025-12-14T06:18:14.124739,0.5892,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,2.6,50.0,50850.0,50900.0,"[1.81, 1.0, 3.75, 8.62, 52.91, 1.24, 5.89, 20.03, 1.28, 138.53, 2.99, 4.95, 1.37, 2.01, 3.05, 1.25, 1.68, 1.0, 1.09, 1.36, 2.7, 3.41, 1.72, 2.55, 1.0, 2.75, 4.55, 1.89, 1.32, 1.3]",52.4
2025-12-14T06:18:58.132897,0.6002,SMALL_BET,2.0,3.5,2.0,50.0,completed,win,2.42,50.0,50900.0,50950.0,"[3.75, 8.62, 52.91, 1.24, 5.89, 20.03, 1.28, 138.53, 2.99, 4.95, 1.37, 2.01, 3.05, 1.25, 1.68, 1.0, 1.09, 1.36, 2.7, 3.41, 1.72, 2.55, 1.0, 2.75, 4.55, 1.89, 1.32, 1.3, 2.6, 2.65]",53.4
2025-12-14T06:19:19.651659,0.6267,SMALL_BET,2.0,3.5,2.0,50.0,completed,win,2.6,50.0,50950.0,51000.0,"[8.62, 52.91, 1.24, 5.89, 20.03, 1.28, 138.53, 2.99, 4.95, 1.37, 2.01, 3.05, 1.25, 1.68, 1.0, 1.09, 1.36, 2.7, 3.41, 1.72, 2.55, 1.0, 2.75, 4.55, 1.89, 1.32, 1.3, 2.6, 2.65, 2.42]",55.7
2025-12-14T06:20:33.650122,0.6101,SMALL_BET,2.0,3.5,2.0,50.0,completed,win,3.65,50.0,51000.0,51050.0,"[1.28, 138.53, 2.99, 4.95, 1.37, 2.01, 3.05, 1.25, 1.68, 1.0, 1.09, 1.36, 2.7, 3.41, 1.72, 2.55, 1.0, 2.75, 4.55, 1.89, 1.32, 1.3, 2.6, 2.65, 2.42, 2.6, 1.08, 1.6, 1.0, 1.63]",54.2
2025-12-14T06:24:37.092397,0.5513,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,6.41,50.0,51050.0,51100.0,"[1.36, 2.7, 3.41, 1.72, 2.55, 1.0, 2.75, 4.55, 1.89, 1.32, 1.3, 2.6, 2.65, 2.42, 2.6, 1.08, 1.6, 1.0, 1.63, 3.65, 43.84, 1.38, 1.2, 1.0, 1.14, 5.31, 1.0, 1.07, 2.99, 10.63]",49.0
2025-12-14T06:31:25.696341,0.5587,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,2.99,50.0,51100.0,51150.0,"[1.63, 3.65, 43.84, 1.38, 1.2, 1.0, 1.14, 5.31, 1.0, 1.07, 2.99, 10.63, 6.41, 4.82, 2.08, 3.3, 13.3, 3.41, 2.41, 1.48, 4.76, 1.06, 1.79, 10.86, 3.09, 3.11, 1.09, 1.0, 1.63, 1.54]",49.7
2025-12-14T06:33:52.950187,0.6091,SMALL_BET,2.0,3.5,2.0,50.0,completed,loss,1.18,-50.0,51150.0,51100.0,"[5.31, 1.0, 1.07, 2.99, 10.63, 6.41, 4.82, 2.08, 3.3, 13.3, 3.41, 2.41, 1.48, 4.76, 1.06, 1.79, 10.86, 3.09, 3.11, 1.09, 1.0, 1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13]",54.1
2025-12-14T06:34:05.317673,0.6931,BET,2.0,3.5,2.0,100.0,completed,loss,1.14,-100.0,51100.0,51000.0,"[1.0, 1.07, 2.99, 10.63, 6.41, 4.82, 2.08, 3.3, 13.3, 3.41, 2.41, 1.48, 4.76, 1.06, 1.79, 10.86, 3.09, 3.11, 1.09, 1.0, 1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18]",61.3
2025-12-14T06:34:19.125210,0.6512,BET,2.0,3.5,2.0,100.0,completed,loss,1.44,-100.0,51000.0,50900.0,"[1.07, 2.99, 10.63, 6.41, 4.82, 2.08, 3.3, 13.3, 3.41, 2.41, 1.48, 4.76, 1.06, 1.79, 10.86, 3.09, 3.11, 1.09, 1.0, 1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14]",57.6
2025-12-14T06:34:32.919206,0.8684,BET,2.0,3.5,2.0,100.0,completed,loss,1.15,-100.0,50900.0,50800.0,"[2.99, 10.63, 6.41, 4.82, 2.08, 3.3, 13.3, 3.41, 2.41, 1.48, 4.76, 1.06, 1.79, 10.86, 3.09, 3.11, 1.09, 1.0, 1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14, 1.44]",76.8
2025-12-14T06:36:03.209818,0.5965,SMALL_BET,1.5,2.5,2.0,50.0,completed,loss,1.37,-50.0,50800.0,50750.0,"[2.08, 3.3, 13.3, 3.41, 2.41, 1.48, 4.76, 1.06, 1.79, 10.86, 3.09, 3.11, 1.09, 1.0, 1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14, 1.44, 1.15, 1.05, 1.76, 27.69]",52.8
2025-12-14T06:36:34.382174,0.5635,SMALL_BET,1.5,2.5,2.0,50.0,completed,loss,1.68,-50.0,50750.0,50700.0,"[13.3, 3.41, 2.41, 1.48, 4.76, 1.06, 1.79, 10.86, 3.09, 3.11, 1.09, 1.0, 1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14, 1.44, 1.15, 1.05, 1.76, 27.69, 1.37, 1.73]",49.8
2025-12-14T06:37:01.915587,0.7767,BET,2.0,3.5,2.0,100.0,completed,loss,1.35,-100.0,50700.0,50600.0,"[2.41, 1.48, 4.76, 1.06, 1.79, 10.86, 3.09, 3.11, 1.09, 1.0, 1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14, 1.44, 1.15, 1.05, 1.76, 27.69, 1.37, 1.73, 1.68, 1.02]",68.7
2025-12-14T06:37:42.349329,0.6421,SMALL_BET,2.0,3.5,2.0,50.0,completed,win,2.44,50.0,50600.0,50650.0,"[4.76, 1.06, 1.79, 10.86, 3.09, 3.11, 1.09, 1.0, 1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14, 1.44, 1.15, 1.05, 1.76, 27.69, 1.37, 1.73, 1.68, 1.02, 1.35, 3.53]",56.8
2025-12-14T06:38:03.381528,0.734,BET,2.0,3.5,2.0,100.0,completed,loss,1.41,-100.0,50650.0,50550.0,"[1.06, 1.79, 10.86, 3.09, 3.11, 1.09, 1.0, 1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14, 1.44, 1.15, 1.05, 1.76, 27.69, 1.37, 1.73, 1.68, 1.02, 1.35, 3.53, 2.44]",64.9
2025-12-14T06:38:18.648586,0.6415,SMALL_BET,2.0,3.5,2.0,50.0,completed,loss,1.77,-50.0,50550.0,50500.0,"[1.79, 10.86, 3.09, 3.11, 1.09, 1.0, 1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14, 1.44, 1.15, 1.05, 1.76, 27.69, 1.37, 1.73, 1.68, 1.02, 1.35, 3.53, 2.44, 1.41]",56.7
2025-12-14T06:38:35.092754,0.7304,BET,2.0,3.5,2.0,100.0,completed,loss,1.29,-100.0,50500.0,50400.0,"[10.86, 3.09, 3.11, 1.09, 1.0, 1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14, 1.44, 1.15, 1.05, 1.76, 27.69, 1.37, 1.73, 1.68, 1.02, 1.35, 3.53, 2.44, 1.41, 1.77]",64.6
2025-12-14T06:38:48.294886,0.6334,SMALL_BET,2.0,3.5,2.0,50.0,completed,loss,1.84,-50.0,50400.0,50350.0,"[3.09, 3.11, 1.09, 1.0, 1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14, 1.44, 1.15, 1.05, 1.76, 27.69, 1.37, 1.73, 1.68, 1.02, 1.35, 3.53, 2.44, 1.41, 1.77, 1.29]",56.0
2025-12-14T06:39:05.107784,0.6279,SMALL_BET,2.0,3.5,2.0,50.0,completed,win,2.5,50.0,50350.0,50400.0,"[3.11, 1.09, 1.0, 1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14, 1.44, 1.15, 1.05, 1.76, 27.69, 1.37, 1.73, 1.68, 1.02, 1.35, 3.53, 2.44, 1.41, 1.77, 1.29, 1.84]",55.5
2025-12-14T06:39:46.449228,0.7887,BET,2.0,3.5,2.0,100.0,completed,win,2.39,100.0,50400.0,50500.0,"[1.0, 1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14, 1.44, 1.15, 1.05, 1.76, 27.69, 1.37, 1.73, 1.68, 1.02, 1.35, 3.53, 2.44, 1.41, 1.77, 1.29, 1.84, 2.5, 1.76]",69.8
2025-12-14T06:40:06.949044,0.6266,SMALL_BET,2.0,3.5,2.0,50.0,completed,loss,1.86,-50.0,50500.0,50450.0,"[1.63, 1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14, 1.44, 1.15, 1.05, 1.76, 27.69, 1.37, 1.73, 1.68, 1.02, 1.35, 3.53, 2.44, 1.41, 1.77, 1.29, 1.84, 2.5, 1.76, 2.39]",55.4
2025-12-14T06:40:24.905006,0.769,BET,2.0,3.5,2.0,100.0,completed,win,21.83,100.0,50450.0,50550.0,"[1.54, 2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14, 1.44, 1.15, 1.05, 1.76, 27.69, 1.37, 1.73, 1.68, 1.02, 1.35, 3.53, 2.44, 1.41, 1.77, 1.29, 1.84, 2.5, 1.76, 2.39, 1.86]",68.0
2025-12-14T06:41:11.687536,0.8627,BET,2.0,3.5,2.0,100.0,completed,win,5.37,100.0,50550.0,50650.0,"[2.99, 7.5, 2.68, 1.1, 1.19, 4.09, 1.13, 1.18, 1.14, 1.44, 1.15, 1.05, 1.76, 27.69, 1.37, 1.73, 1.68, 1.02, 1.35, 3.53, 2.44, 1.41, 1.77, 1.29, 1.84, 2.5, 1.76, 2.39, 1.86, 21.83]",76.3
2025-12-14T06:45:43.599103,0.5526,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,2.44,50.0,50650.0,50700.0,"[1.14, 1.44, 1.15, 1.05, 1.76, 27.69, 1.37, 1.73, 1.68, 1.02, 1.35, 3.53, 2.44, 1.41, 1.77, 1.29, 1.84, 2.5, 1.76, 2.39, 1.86, 21.83, 5.37, 3.47, 3121.35, 3.28, 4.05, 4.88, 1.56, 1.0]",48.9
2025-12-14T06:46:04.171906,0.6057,SMALL_BET,2.0,3.5,2.0,50.0,completed,loss,1.5,-50.0,50700.0,50650.0,"[1.44, 1.15, 1.05, 1.76, 27.69, 1.37, 1.73, 1.68, 1.02, 1.35, 3.53, 2.44, 1.41, 1.77, 1.29, 1.84, 2.5, 1.76, 2.39, 1.86, 21.83, 5.37, 3.47, 3121.35, 3.28, 4.05, 4.88, 1.56, 1.0, 2.44]",53.6
2025-12-14T06:51:39.321773,0.6994,BET,2.0,3.5,2.0,100.0,completed,win,5.81,100.0,50650.0,50750.0,"[1.29, 1.84, 2.5, 1.76, 2.39, 1.86, 21.83, 5.37, 3.47, 3121.35, 3.28, 4.05, 4.88, 1.56, 1.0, 2.44, 1.5, 2.18, 4.9, 1.5, 2.58, 1.37, 4.05, 2.29, 53.95, 3.62, 2.79, 1.17, 2.1, 4.82]",61.9
2025-12-14T06:52:13.200697,0.6384,SMALL_BET,2.0,3.5,2.0,50.0,completed,win,2.26,50.0,50750.0,50800.0,"[1.84, 2.5, 1.76, 2.39, 1.86, 21.83, 5.37, 3.47, 3121.35, 3.28, 4.05, 4.88, 1.56, 1.0, 2.44, 1.5, 2.18, 4.9, 1.5, 2.58, 1.37, 4.05, 2.29, 53.95, 3.62, 2.79, 1.17, 2.1, 4.82, 5.81]",56.5
2025-12-14T06:53:44.052298,0.5975,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,6.98,50.0,50800.0,50850.0,"[21.83, 5.37, 3.47, 3121.35, 3.28, 4.05, 4.88, 1.56, 1.0, 2.44, 1.5, 2.18, 4.9, 1.5, 2.58, 1.37, 4.05, 2.29, 53.95, 3.62, 2.79, 1.17, 2.1, 4.82, 5.81, 2.26, 3.78, 2.42, 1.06, 1.25]",52.8
2025-12-14T06:54:47.785936,0.5665,SMALL_BET,1.5,2.5,2.0,50.0,completed,loss,1.93,-50.0,50850.0,50800.0,"[3.47, 3121.35, 3.28, 4.05, 4.88, 1.56, 1.0, 2.44, 1.5, 2.18, 4.9, 1.5, 2.58, 1.37, 4.05, 2.29, 53.95, 3.62, 2.79, 1.17, 2.1, 4.82, 5.81, 2.26, 3.78, 2.42, 1.06, 1.25, 6.98, 5.21]",50.1
2025-12-14T06:55:06.871036,0.7677,BET,2.0,3.5,2.0,100.0,completed,loss,1.15,-100.0,50800.0,50700.0,"[3121.35, 3.28, 4.05, 4.88, 1.56, 1.0, 2.44, 1.5, 2.18, 4.9, 1.5, 2.58, 1.37, 4.05, 2.29, 53.95, 3.62, 2.79, 1.17, 2.1, 4.82, 5.81, 2.26, 3.78, 2.42, 1.06, 1.25, 6.98, 5.21, 1.93]",67.9
2025-12-14T06:55:21.431369,0.5961,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,5.26,50.0,50700.0,50750.0,"[3.28, 4.05, 4.88, 1.56, 1.0, 2.44, 1.5, 2.18, 4.9, 1.5, 2.58, 1.37, 4.05, 2.29, 53.95, 3.62, 2.79, 1.17, 2.1, 4.82, 5.81, 2.26, 3.78, 2.42, 1.06, 1.25, 6.98, 5.21, 1.93, 1.15]",52.7
2025-12-14T06:56:04.144417,0.8,BET,2.0,3.5,2.0,100.0,completed,win,541.91,100.0,50750.0,50850.0,"[4.88, 1.56, 1.0, 2.44, 1.5, 2.18, 4.9, 1.5, 2.58, 1.37, 4.05, 2.29, 53.95, 3.62, 2.79, 1.17, 2.1, 4.82, 5.81, 2.26, 3.78, 2.42, 1.06, 1.25, 6.98, 5.21, 1.93, 1.15, 5.26, 1.12]",70.8
2025-12-14T07:01:51.647331,0.5562,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,13.21,50.0,50850.0,50900.0,"[2.29, 53.95, 3.62, 2.79, 1.17, 2.1, 4.82, 5.81, 2.26, 3.78, 2.42, 1.06, 1.25, 6.98, 5.21, 1.93, 1.15, 5.26, 1.12, 541.91, 1.51, 1.92, 9.66, 9.98, 3.37, 2.54, 36.91, 2.34, 1.07, 1.21]",49.2
2025-12-14T07:03:58.908430,0.8552,BET,2.0,3.5,2.0,100.0,completed,loss,1.34,-100.0,50900.0,50800.0,"[2.1, 4.82, 5.81, 2.26, 3.78, 2.42, 1.06, 1.25, 6.98, 5.21, 1.93, 1.15, 5.26, 1.12, 541.91, 1.51, 1.92, 9.66, 9.98, 3.37, 2.54, 36.91, 2.34, 1.07, 1.21, 13.21, 11.64, 1.03, 1.48, 1.75]",75.6
2025-12-14T07:04:11.648570,0.6876,BET,2.0,3.5,2.0,100.0,completed,win,43.08,100.0,50800.0,50900.0,"[4.82, 5.81, 2.26, 3.78, 2.42, 1.06, 1.25, 6.98, 5.21, 1.93, 1.15, 5.26, 1.12, 541.91, 1.51, 1.92, 9.66, 9.98, 3.37, 2.54, 36.91, 2.34, 1.07, 1.21, 13.21, 11.64, 1.03, 1.48, 1.75, 1.34]",60.8
2025-12-14T07:06:24.831028,0.639,SMALL_BET,2.0,3.5,2.0,50.0,completed,win,12.19,50.0,50900.0,50950.0,"[1.06, 1.25, 6.98, 5.21, 1.93, 1.15, 5.26, 1.12, 541.91, 1.51, 1.92, 9.66, 9.98, 3.37, 2.54, 36.91, 2.34, 1.07, 1.21, 13.21, 11.64, 1.03, 1.48, 1.75, 1.34, 43.08, 1.13, 1.52, 6.16, 1.12]",56.5
2025-12-14T07:07:51.312298,0.6103,SMALL_BET,2.0,3.5,2.0,50.0,completed,loss,1.83,-50.0,50950.0,50900.0,"[5.21, 1.93, 1.15, 5.26, 1.12, 541.91, 1.51, 1.92, 9.66, 9.98, 3.37, 2.54, 36.91, 2.34, 1.07, 1.21, 13.21, 11.64, 1.03, 1.48, 1.75, 1.34, 43.08, 1.13, 1.52, 6.16, 1.12, 12.19, 1.72, 4.6]",54.0
2025-12-14T07:09:17.721990,0.7939,BET,2.0,3.5,2.0,100.0,completed,loss,1.01,-100.0,50900.0,50800.0,"[541.91, 1.51, 1.92, 9.66, 9.98, 3.37, 2.54, 36.91, 2.34, 1.07, 1.21, 13.21, 11.64, 1.03, 1.48, 1.75, 1.34, 43.08, 1.13, 1.52, 6.16, 1.12, 12.19, 1.72, 4.6, 1.83, 1.93, 1.05, 3.27, 1.23]",69.9
2025-12-14T07:09:42.273876,0.6482,SMALL_BET,2.0,3.5,2.0,50.0,completed,win,12.45,50.0,50800.0,50850.0,"[1.92, 9.66, 9.98, 3.37, 2.54, 36.91, 2.34, 1.07, 1.21, 13.21, 11.64, 1.03, 1.48, 1.75, 1.34, 43.08, 1.13, 1.52, 6.16, 1.12, 12.19, 1.72, 4.6, 1.83, 1.93, 1.05, 3.27, 1.23, 1.01, 1.42]",57.1
2025-12-14T07:11:16.606291,0.8191,BET,2.0,3.5,2.0,100.0,completed,win,3.06,100.0,50850.0,50950.0,"[3.37, 2.54, 36.91, 2.34, 1.07, 1.21, 13.21, 11.64, 1.03, 1.48, 1.75, 1.34, 43.08, 1.13, 1.52, 6.16, 1.12, 12.19, 1.72, 4.6, 1.83, 1.93, 1.05, 3.27, 1.23, 1.01, 1.42, 12.45, 1.36, 10.6]",72.1
2025-12-14T07:11:40.172775,0.7438,BET,2.0,3.5,2.0,100.0,completed,win,2.24,100.0,50950.0,51050.0,"[2.54, 36.91, 2.34, 1.07, 1.21, 13.21, 11.64, 1.03, 1.48, 1.75, 1.34, 43.08, 1.13, 1.52, 6.16, 1.12, 12.19, 1.72, 4.6, 1.83, 1.93, 1.05, 3.27, 1.23, 1.01, 1.42, 12.45, 1.36, 10.6, 3.06]",65.5
2025-12-14T07:12:00.663690,0.8627,BET,2.0,3.5,2.0,100.0,completed,win,19.42,100.0,51050.0,51150.0,"[36.91, 2.34, 1.07, 1.21, 13.21, 11.64, 1.03, 1.48, 1.75, 1.34, 43.08, 1.13, 1.52, 6.16, 1.12, 12.19, 1.72, 4.6, 1.83, 1.93, 1.05, 3.27, 1.23, 1.01, 1.42, 12.45, 1.36, 10.6, 3.06, 2.24]",76.0
2025-12-14T07:12:46.575014,0.7699,BET,2.0,3.5,2.0,100.0,completed,loss,1.72,-100.0,51150.0,51050.0,"[2.34, 1.07, 1.21, 13.21, 11.64, 1.03, 1.48, 1.75, 1.34, 43.08, 1.13, 1.52, 6.16, 1.12, 12.19, 1.72, 4.6, 1.83, 1.93, 1.05, 3.27, 1.23, 1.01, 1.42, 12.45, 1.36, 10.6, 3.06, 2.24, 19.42]",67.8
2025-12-14T07:13:05.876086,0.6621,BET,2.0,3.5,2.0,100.0,completed,loss,1.1,-100.0,51050.0,50950.0,"[1.07, 1.21, 13.21, 11.64, 1.03, 1.48, 1.75, 1.34, 43.08, 1.13, 1.52, 6.16, 1.12, 12.19, 1.72, 4.6, 1.83, 1.93, 1.05, 3.27, 1.23, 1.01, 1.42, 12.45, 1.36, 10.6, 3.06, 2.24, 19.42, 1.72]",58.3
2025-12-14T07:13:16.103985,0.7226,BET,2.0,3.5,2.0,100.0,completed,loss,1.03,-100.0,50950.0,50850.0,"[1.21, 13.21, 11.64, 1.03, 1.48, 1.75, 1.34, 43.08, 1.13, 1.52, 6.16, 1.12, 12.19, 1.72, 4.6, 1.83, 1.93, 1.05, 3.27, 1.23, 1.01, 1.42, 12.45, 1.36, 10.6, 3.06, 2.24, 19.42, 1.72, 1.1]",63.6
2025-12-14T07:13:27.300076,0.6728,BET,2.0,3.5,2.0,100.0,completed,win,69.25,100.0,50850.0,50950.0,"[13.21, 11.64, 1.03, 1.48, 1.75, 1.34, 43.08, 1.13, 1.52, 6.16, 1.12, 12.19, 1.72, 4.6, 1.83, 1.93, 1.05, 3.27, 1.23, 1.01, 1.42, 12.45, 1.36, 10.6, 3.06, 2.24, 19.42, 1.72, 1.1, 1.03]",59.3
2025-12-14T07:16:55.346966,0.7298,BET,2.0,3.5,2.0,100.0,completed,loss,1.25,-100.0,50950.0,50850.0,"[6.16, 1.12, 12.19, 1.72, 4.6, 1.83, 1.93, 1.05, 3.27, 1.23, 1.01, 1.42, 12.45, 1.36, 10.6, 3.06, 2.24, 19.42, 1.72, 1.1, 1.03, 69.25, 1.09, 1.56, 2.13, 1.26, 3.12, 2.47, 2.02, 2.42]",64.3
2025-12-14T07:17:26.637909,0.7387,BET,2.0,3.5,2.0,100.0,completed,loss,1.4,-100.0,50850.0,50750.0,"[12.19, 1.72, 4.6, 1.83, 1.93, 1.05, 3.27, 1.23, 1.01, 1.42, 12.45, 1.36, 10.6, 3.06, 2.24, 19.42, 1.72, 1.1, 1.03, 69.25, 1.09, 1.56, 2.13, 1.26, 3.12, 2.47, 2.02, 2.42, 1.25, 1.86]",65.1
2025-12-14T07:18:26.290537,0.6517,BET,2.0,3.5,2.0,100.0,completed,loss,1.18,-100.0,50750.0,50650.0,"[1.83, 1.93, 1.05, 3.27, 1.23, 1.01, 1.42, 12.45, 1.36, 10.6, 3.06, 2.24, 19.42, 1.72, 1.1, 1.03, 69.25, 1.09, 1.56, 2.13, 1.26, 3.12, 2.47, 2.02, 2.42, 1.25, 1.86, 1.4, 1.25, 1.98]",57.4
2025-12-14T07:19:19.177596,0.5667,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,6711.93,50.0,50650.0,50700.0,"[3.27, 1.23, 1.01, 1.42, 12.45, 1.36, 10.6, 3.06, 2.24, 19.42, 1.72, 1.1, 1.03, 69.25, 1.09, 1.56, 2.13, 1.26, 3.12, 2.47, 2.02, 2.42, 1.25, 1.86, 1.4, 1.25, 1.98, 1.18, 1.44, 3.07]",49.9
2025-12-14T07:21:42.240362,0.5819,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,8.78,50.0,50700.0,50750.0,"[1.42, 12.45, 1.36, 10.6, 3.06, 2.24, 19.42, 1.72, 1.1, 1.03, 69.25, 1.09, 1.56, 2.13, 1.26, 3.12, 2.47, 2.02, 2.42, 1.25, 1.86, 1.4, 1.25, 1.98, 1.18, 1.44, 3.07, 6711.93, 1.01, 1.54]",51.3
2025-12-14T07:24:31.380246,0.5919,SMALL_BET,1.5,2.5,2.0,50.0,completed,win,2.19,50.0,50750.0,50800.0,"[19.42, 1.72, 1.1, 1.03, 69.25, 1.09, 1.56, 2.13, 1.26, 3.12, 2.47, 2.02, 2.42, 1.25, 1.86, 1.4, 1.25, 1.98, 1.18, 1.44, 3.07, 6711.93, 1.01, 1.54, 8.78, 1.01, 107.7, 1.12, 2.28, 2.48]",52.1
2025-12-14T07:25:26.788490,0.7781,BET,2.0,3.5,2.0,100.0,completed,loss,1.0,-100.0,50800.0,50700.0,"[1.03, 69.25, 1.09, 1.56, 2.13, 1.26, 3.12, 2.47, 2.02, 2.42, 1.25, 1.86, 1.4, 1.25, 1.98, 1.18, 1.44, 3.07, 6711.93, 1.01, 1.54, 8.78, 1.01, 107.7, 1.12, 2.28, 2.48, 2.19, 1.38, 1.68]",68.5
2025-12-14T07:29:26.025942,0.6125,SMALL_BET,2.0,3.5,2.0,50.0,completed,loss,1.07,-50.0,50700.0,50650.0,"[2.42, 1.25, 1.86, 1.4, 1.25, 1.98, 1.18, 1.44, 3.07, 6711.93, 1.01, 1.54, 8.78, 1.01, 107.7, 1.12, 2.28, 2.48, 2.19, 1.38, 1.68, 1.0, 18.27, 2.05, 605.13, 1.0, 1.04, 1.73, 1.19, 3.08]",54.0
2025-12-14T07:31:22.873008,0.6412,SMALL_BET,2.0,3.5,2.0,50.0,completed,win,6.34,50.0,50650.0,50700.0,"[1.98, 1.18, 1.44, 3.07, 6711.93, 1.01, 1.54, 8.78, 1.01, 107.7, 1.12, 2.28, 2.48, 2.19, 1.38, 1.68, 1.0, 18.27, 2.05, 605.13, 1.0, 1.04, 1.73, 1.19, 3.08, 1.07, 1.21, 1.66, 1.15, 72.14]",56.5
2025-12-14T07:31:56.401767,0.7074,BET,2.0,3.5,2.0,100.0,completed,loss,1.19,-100.0,50700.0,50600.0,"[1.18, 1.44, 3.07, 6711.93, 1.01, 1.54, 8.78, 1.01, 107.7, 1.12, 2.28, 2.48, 2.19, 1.38, 1.68, 1.0, 18.27, 2.05, 605.13, 1.0, 1.04, 1.73, 1.19, 3.08, 1.07, 1.21, 1.66, 1.15, 72.14, 6.34]",62.3
2025-12-14T07:32:48.722099,0.8409,BET,2.0,3.5,2.0,100.0,completed,loss,1.15,-100.0,50600.0,50500.0,"[6711.93, 1.01, 1.54, 8.78, 1.01, 107.7, 1.12, 2.28, 2.48, 2.19, 1.38, 1.68, 1.0, 18.27, 2.05, 605.13, 1.0, 1.04, 1.73, 1.19, 3.08, 1.07, 1.21, 1.66, 1.15, 72.14, 6.34, 1.19, 1.5, 2.62]",74.1
2025-12-14T07:33:10.604245,0.742,BET,2.0,3.5,2.0,100.0,completed,loss,1.47,-100.0,50500.0,50400.0,"[1.54, 8.78, 1.01, 107.7, 1.12, 2.28, 2.48, 2.19, 1.38, 1.68, 1.0, 18.27, 2.05, 605.13, 1.0, 1.04, 1.73, 1.19, 3.08, 1.07, 1.21, 1.66, 1.15, 72.14, 6.34, 1.19, 1.5, 2.62, 1.15, 1.0]",65.4
2025-12-14T07:33:25.997554,0.7714,BET,2.0,3.5,2.0,100.0,completed,loss,1.06,-100.0,50400.0,50300.0,"[8.78, 1.01, 107.7, 1.12, 2.28, 2.48, 2.19, 1.38, 1.68, 1.0, 18.27, 2.05, 605.13, 1.0, 1.04, 1.73, 1.19, 3.08, 1.07, 1.21, 1.66, 1.15, 72.14, 6.34, 1.19, 1.5, 2.62, 1.15, 1.0, 1.47]",67.9
2025-12-14T07:33:38.739514,0.7306,BET,2.0,3.5,2.0,100.0,completed,loss,1.44,-100.0,50300.0,50200.0,"[1.01, 107.7, 1.12, 2.28, 2.48, 2.19, 1.38, 1.68, 1.0, 18.27, 2.05, 605.13, 1.0, 1.04, 1.73, 1.19, 3.08, 1.07, 1.21, 1.66, 1.15, 72.14, 6.34, 1.19, 1.5, 2.62, 1.15, 1.0, 1.47, 1.06]",64.4
2025-12-14T07:34:35.000951,0.8311,BET,2.0,3.5,2.0,100.0,completed,loss,1.32,-100.0,50200.0,50100.0,"[2.28, 2.48, 2.19, 1.38, 1.68, 1.0, 18.27, 2.05, 605.13, 1.0, 1.04, 1.73, 1.19, 3.08, 1.07, 1.21, 1.66, 1.15, 72.14, 6.34, 1.19, 1.5, 2.62, 1.15, 1.0, 1.47, 1.06, 1.44, 3.94, 1.56]",73.2
