timestamp,multiplier
2025-12-15 03:06:44,30.49
2025-12-15 03:07:08,2.9
2025-12-15 03:07:30,2.98
2025-12-15 03:07:53,3.0
2025-12-15 03:08:07,1.24
2025-12-15 03:08:17,1.07
2025-12-15 03:08:36,1.93
2025-12-15 03:09:07,5.94
2025-12-15 03:09:25,1.71
2025-12-15 03:09:37,1.18
2025-12-15 03:09:51,1.44
2025-12-15 03:10:04,1.25
2025-12-15 03:10:23,1.75
2025-12-15 03:10:44,2.89
2025-12-15 03:11:09,3.29
2025-12-15 03:11:36,3.82
2025-12-15 03:11:50,1.33
2025-12-15 03:12:10,2.04
2025-12-15 03:12:27,2.12
2025-12-15 03:12:38,1.0
2025-12-15 03:13:07,4.81
2025-12-15 03:13:27,2.49
2025-12-15 03:13:42,1.41
2025-12-15 03:13:52,1.02
2025-12-15 03:14:10,1.88
2025-12-15 03:14:39,4.61
2025-12-15 03:14:50,1.26
2025-12-15 03:15:10,2.34
2025-12-15 03:15:26,1.56
2025-12-15 03:15:50,2.95
2025-12-15 03:16:18,4.59
2025-12-15 03:16:37,2.02
2025-12-15 03:16:48,1.04
2025-12-15 03:17:02,1.47
2025-12-15 03:17:43,13.11
2025-12-15 03:17:59,1.35
2025-12-15 03:18:19,2.57
2025-12-15 03:18:42,2.24
2025-12-15 03:19:10,4.58
2025-12-15 03:19:38,4.4
2025-12-15 03:19:56,2.14
2025-12-15 03:20:06,1.0
2025-12-15 03:20:19,1.22
2025-12-15 03:20:33,1.49
2025-12-15 03:20:54,2.28
2025-12-15 03:21:08,1.48
2025-12-15 03:22:54,2808.16
2025-12-15 03:23:12,2.06
2025-12-15 03:23:54,14.05
2025-12-15 03:24:09,1.44
2025-12-15 03:24:29,2.02
2025-12-15 03:25:07,10.91
2025-12-15 03:25:28,2.86
2025-12-15 03:25:42,1.22
2025-12-15 03:25:57,1.71
2025-12-15 03:26:20,2.66
2025-12-15 03:26:31,1.01
2025-12-15 03:26:40,1.04
2025-12-15 03:26:51,1.0
2025-12-15 03:27:33,14.54
2025-12-15 03:27:54,2.29
2025-12-15 03:28:28,8.68
2025-12-15 03:28:50,2.66
2025-12-15 03:29:09,1.96
2025-12-15 03:29:21,1.3
2025-12-15 03:29:34,1.26
2025-12-15 03:29:55,2.3
2025-12-15 03:30:19,2.18
2025-12-15 03:30:36,1.66
2025-12-15 03:31:14,11.07
2025-12-15 03:31:26,1.2
2025-12-15 03:32:01,8.42
2025-12-15 03:32:14,1.19
2025-12-15 03:32:39,3.46
2025-12-15 03:32:51,1.18
2025-12-15 03:33:03,1.11
2025-12-15 03:33:15,1.26
2025-12-15 03:33:28,1.27
2025-12-15 03:33:42,1.45
2025-12-15 03:33:58,1.58
2025-12-15 03:34:13,1.47
2025-12-15 03:34:27,1.48
2025-12-15 03:34:59,6.13
2025-12-15 03:35:18,1.96
2025-12-15 03:35:45,3.83
2025-12-15 03:35:54,1.0
2025-12-15 03:36:09,1.56
2025-12-15 03:36:21,1.23
2025-12-15 03:36:39,1.79
2025-12-15 03:36:52,1.55
2025-12-15 03:37:09,1.72
2025-12-15 03:37:20,1.09
2025-12-15 03:38:04,15.88
2025-12-15 03:38:40,10.88
2025-12-15 03:39:03,2.91
2025-12-15 03:39:13,1.0
2025-12-15 03:39:36,2.66
2025-12-15 03:40:39,71.6
2025-12-15 03:41:03,3.49
2025-12-15 03:41:23,2.15
2025-12-15 03:41:35,1.34
2025-12-15 03:41:55,2.38
2025-12-15 03:42:12,1.58
2025-12-15 03:42:35,3.07
2025-12-15 03:42:56,2.09
2025-12-15 03:43:14,2.38
2025-12-15 03:43:40,3.44
2025-12-15 03:43:54,1.51
2025-12-15 03:44:14,2.25
2025-12-15 03:44:30,1.47
2025-12-15 03:44:44,1.16
2025-12-15 03:44:58,1.75
2025-12-15 03:45:09,1.05
2025-12-15 03:45:53,16.16
2025-12-15 03:46:09,1.62
2025-12-15 03:46:24,1.51
2025-12-15 03:46:45,2.35
2025-12-15 03:46:58,1.31
2025-12-15 03:47:15,1.95
2025-12-15 03:47:25,1.0
2025-12-15 03:47:42,1.59
2025-12-15 03:47:58,1.87
2025-12-15 03:48:28,5.03
2025-12-15 03:49:05,9.99
2025-12-15 03:49:33,4.11
2025-12-15 03:50:03,5.93
2025-12-15 03:50:22,1.96
2025-12-15 03:51:02,12.29
2025-12-15 03:51:23,2.52
2025-12-15 03:52:09,21.01
2025-12-15 03:52:30,2.08
2025-12-15 03:53:05,8.76
2025-12-15 03:53:49,16.31
2025-12-15 03:54:08,2.28
2025-12-15 03:54:42,6.16
2025-12-15 03:54:54,1.3
2025-12-15 03:55:08,1.23
2025-12-15 03:55:21,1.53
2025-12-15 03:55:33,1.1
2025-12-15 03:56:01,3.73
2025-12-15 03:56:39,12.51
2025-12-15 03:56:52,1.32
2025-12-15 03:57:52,64.19
2025-12-15 03:58:17,2.77
2025-12-15 03:58:26,1.0
2025-12-15 03:58:48,3.03
2025-12-15 03:59:09,2.57
2025-12-15 03:59:47,10.81
2025-12-15 04:00:02,1.16
2025-12-15 04:00:14,1.45
2025-12-15 04:00:41,3.33
2025-12-15 04:01:05,3.51
2025-12-15 04:01:18,1.23
2025-12-15 04:02:56,1515.77
2025-12-15 04:03:09,1.11
2025-12-15 04:03:33,3.7
2025-12-15 04:03:58,3.17
2025-12-15 04:04:12,1.31
2025-12-15 04:04:27,1.71
2025-12-15 04:04:44,1.65
2025-12-15 04:05:03,2.15
2025-12-15 04:05:16,1.2
2025-12-15 04:05:39,3.06
2025-12-15 04:05:54,1.42
2025-12-15 04:06:22,3.6
2025-12-15 04:07:07,20.54
2025-12-15 04:07:48,12.16
2025-12-15 04:08:03,1.51
2025-12-15 04:08:32,5.99
2025-12-15 04:08:48,1.47
2025-12-15 04:09:55,105.58
2025-12-15 04:10:07,1.0
2025-12-15 04:10:30,2.71
2025-12-15 04:11:06,9.21
2025-12-15 04:11:23,1.58
2025-12-15 04:12:23,19.49
2025-12-15 04:12:38,1.36
2025-12-15 04:13:23,19.48
2025-12-15 04:14:34,137.8
2025-12-15 04:14:45,1.06
2025-12-15 04:15:01,1.67
2025-12-15 04:15:16,1.57
2025-12-15 04:15:37,2.17
2025-12-15 04:15:47,1.09
2025-12-15 04:15:58,1.14
2025-12-15 04:16:12,1.34
2025-12-15 04:16:25,1.29
2025-12-15 04:16:35,1.0
2025-12-15 04:16:57,2.67
2025-12-15 04:17:37,11.13
2025-12-15 04:18:00,2.68
2025-12-15 04:18:16,1.83
2025-12-15 04:18:35,2.19
2025-12-15 04:19:09,6.41
2025-12-15 04:19:23,1.57
2025-12-15 04:19:47,3.04
2025-12-15 04:20:11,3.22
2025-12-15 04:20:31,2.35
2025-12-15 04:20:48,1.72
2025-12-15 04:21:05,1.84
2025-12-15 04:21:32,3.74
2025-12-15 04:21:50,1.98
2025-12-15 04:22:31,13.32
2025-12-15 04:22:43,1.2
2025-12-15 04:23:10,3.83
2025-12-15 04:23:29,2.01
2025-12-15 04:23:53,3.11
2025-12-15 04:24:18,3.05
2025-12-15 04:25:10,37.83
2025-12-15 04:25:26,1.62
2025-12-15 04:25:41,1.49
2025-12-15 04:25:57,1.67
2025-12-15 04:26:10,1.3
2025-12-15 04:26:20,1.04
2025-12-15 04:26:32,1.12
2025-12-15 04:26:46,1.48
2025-12-15 04:27:29,4.24
2025-12-15 04:27:41,1.19
2025-12-15 04:27:59,1.97
2025-12-15 04:28:13,1.14
2025-12-15 04:28:27,1.47
2025-12-15 04:28:37,1.0
2025-12-15 04:28:48,1.04
2025-12-15 04:28:58,1.16
2025-12-15 04:29:22,2.73
2025-12-15 04:29:46,3.59
2025-12-15 04:30:06,2.46
2025-12-15 04:30:27,2.59
2025-12-15 04:30:39,1.16
2025-12-15 04:30:52,1.28
2025-12-15 04:31:23,5.21
2025-12-15 04:31:31,1.0
2025-12-15 04:31:44,1.08
2025-12-15 04:32:03,2.45
2025-12-15 04:32:18,1.5
2025-12-15 04:32:42,3.38
2025-12-15 04:33:02,2.19
2025-12-15 04:33:22,2.3
2025-12-15 04:33:33,1.06
2025-12-15 04:33:44,1.19
2025-12-15 04:33:54,1.0
2025-12-15 04:34:20,3.96
2025-12-15 04:35:10,28.01
2025-12-15 04:35:27,1.61
2025-12-15 04:35:35,1.0
2025-12-15 04:35:51,1.61
2025-12-15 04:36:14,3.11
2025-12-15 04:36:29,1.5
2025-12-15 04:36:50,2.39
2025-12-15 04:37:27,7.78
2025-12-15 04:37:51,3.74
2025-12-15 04:38:33,13.57
2025-12-15 04:38:47,1.28
2025-12-15 04:38:56,1.13
2025-12-15 04:39:12,1.5
2025-12-15 04:39:24,1.27
2025-12-15 04:39:33,1.07
2025-12-15 04:39:47,1.35
2025-12-15 04:40:52,101.36
2025-12-15 04:41:22,5.49
2025-12-15 04:42:17,24.4
2025-12-15 04:42:47,5.85
2025-12-15 04:43:01,1.61
2025-12-15 04:43:13,1.2
2025-12-15 04:43:36,2.93
2025-12-15 04:44:03,4.47
2025-12-15 04:44:18,1.42
2025-12-15 04:44:33,1.52
2025-12-15 04:44:47,1.27
2025-12-15 04:45:01,1.48
2025-12-15 04:45:37,9.14
2025-12-15 04:45:48,1.11
2025-12-15 04:46:02,1.32
2025-12-15 04:46:21,2.0
2025-12-15 04:46:35,1.52
2025-12-15 04:46:50,1.67
2025-12-15 04:47:08,1.88
2025-12-15 04:47:36,3.52
2025-12-15 04:47:51,1.43
2025-12-15 04:48:18,4.06
2025-12-15 04:48:28,1.0
2025-12-15 04:48:43,1.92
2025-12-15 04:48:54,1.0
2025-12-15 04:49:08,1.33
2025-12-15 04:49:59,35.51
2025-12-15 04:50:33,6.07
2025-12-15 04:51:03,6.88
2025-12-15 04:51:28,3.2
2025-12-15 04:51:38,1.04
2025-12-15 04:51:49,1.07
2025-12-15 04:52:11,2.72
2025-12-15 04:52:22,1.17
2025-12-15 04:52:32,1.01
2025-12-15 04:52:42,1.0
2025-12-15 04:53:08,3.84
2025-12-15 04:53:26,1.9
2025-12-15 04:53:45,1.81
2025-12-15 04:54:05,2.77
2025-12-15 04:54:17,1.23
2025-12-15 04:54:27,1.05
2025-12-15 04:54:40,1.12
2025-12-15 04:55:11,6.11
2025-12-15 04:55:27,1.68
2025-12-15 04:56:02,8.58
2025-12-15 04:56:18,1.58
2025-12-15 04:56:31,1.25
2025-12-15 04:56:49,2.01
2025-12-15 04:57:06,1.7
2025-12-15 04:57:32,3.28
2025-12-15 04:58:08,10.33
2025-12-15 04:58:25,1.99
2025-12-15 04:58:59,6.91
2025-12-15 04:59:30,6.07
2025-12-15 04:59:42,1.0
2025-12-15 04:59:57,1.76
2025-12-15 05:00:22,3.46
2025-12-15 05:01:17,42.76
2025-12-15 05:01:28,1.05
2025-12-15 05:01:37,1.0
2025-12-15 05:02:18,13.53
2025-12-15 05:02:35,1.68
2025-12-15 05:02:46,1.09
2025-12-15 05:02:57,1.14
2025-12-15 05:03:13,1.69
2025-12-15 05:03:24,1.02
2025-12-15 05:03:36,1.22
2025-12-15 05:04:51,235.4
2025-12-15 05:05:31,11.12
2025-12-15 05:06:00,4.83
2025-12-15 05:06:11,1.08
2025-12-15 05:06:21,1.03
2025-12-15 05:06:38,1.8
2025-12-15 05:06:50,1.14
2025-12-15 05:07:11,2.17
2025-12-15 05:07:42,6.89
2025-12-15 05:08:04,2.51
2025-12-15 05:08:16,1.15
2025-12-15 05:08:29,1.45
2025-12-15 05:08:42,1.23
2025-12-15 05:09:01,2.11
2025-12-15 05:09:11,1.0
2025-12-15 05:09:26,1.54
2025-12-15 05:09:50,3.13
2025-12-15 05:10:12,2.38
2025-12-15 05:10:21,1.02
2025-12-15 05:10:34,1.34
2025-12-15 05:11:01,4.35
2025-12-15 05:11:18,1.54
2025-12-15 05:11:48,6.14
2025-12-15 05:12:18,4.76
2025-12-15 05:12:44,3.66
2025-12-15 05:13:35,34.2
2025-12-15 05:13:57,2.38
2025-12-15 05:14:10,1.34
2025-12-15 05:14:54,17.86
2025-12-15 05:15:11,1.66
2025-12-15 05:15:33,2.92
2025-12-15 05:16:02,4.7
2025-12-15 05:16:17,1.61
2025-12-15 05:16:32,1.43
2025-12-15 05:16:48,1.74
2025-12-15 05:17:06,1.67
2025-12-15 05:17:14,1.0
2025-12-15 05:18:18,75.18
2025-12-15 05:18:29,1.03
2025-12-15 05:18:55,4.7
2025-12-15 05:19:08,1.27
2025-12-15 05:19:25,1.8
2025-12-15 05:19:56,5.47
2025-12-15 05:20:06,1.0
2025-12-15 05:20:20,1.36
2025-12-15 05:20:41,2.26
2025-12-15 05:20:56,1.5
2025-12-15 05:21:46,29.35
2025-12-15 05:22:01,1.47
2025-12-15 05:22:11,1.11
2025-12-15 05:22:30,2.09
2025-12-15 05:22:48,1.67
2025-12-15 05:23:09,2.88
2025-12-15 05:23:21,1.16
2025-12-15 05:24:03,12.6
2025-12-15 05:24:40,11.93
2025-12-15 05:24:53,1.22
2025-12-15 05:25:06,1.33
2025-12-15 05:25:33,3.98
2025-12-15 05:25:57,3.12
2025-12-15 05:26:11,1.26
2025-12-15 05:26:36,3.27
2025-12-15 05:27:15,12.51
2025-12-15 05:27:33,1.91
2025-12-15 05:27:49,1.62
2025-12-15 05:28:17,4.2
2025-12-15 05:28:40,2.78
2025-12-15 05:29:18,10.4
2025-12-15 05:29:38,2.04
2025-12-15 05:29:56,1.63
2025-12-15 05:30:22,2.19
2025-12-15 05:30:39,1.57
2025-12-15 05:30:59,2.05
2025-12-15 05:31:17,2.09
2025-12-15 05:31:28,1.19
2025-12-15 05:31:38,1.0
2025-12-15 05:31:56,1.89
2025-12-15 05:32:19,3.18
2025-12-15 05:33:59,1721.74
2025-12-15 05:34:18,2.18
2025-12-15 05:34:29,1.04
2025-12-15 05:34:43,1.4
2025-12-15 05:35:29,18.61
2025-12-15 05:36:12,17.56
2025-12-15 05:36:40,3.68
2025-12-15 05:37:23,16.94
2025-12-15 05:37:43,1.97
2025-12-15 05:37:54,1.05
2025-12-15 05:38:35,15.71
2025-12-15 05:39:02,4.02
2025-12-15 05:39:17,1.19
2025-12-15 05:39:31,1.48
2025-12-15 05:39:42,1.02
2025-12-15 05:40:01,2.27
2025-12-15 05:40:13,1.28
2025-12-15 05:40:36,2.42
2025-12-15 05:41:03,3.76
2025-12-15 05:41:16,1.29
2025-12-15 05:41:36,2.56
2025-12-15 05:41:55,1.96
2025-12-15 05:42:14,2.07
2025-12-15 05:42:30,1.8
2025-12-15 05:42:45,1.5
2025-12-15 05:43:14,4.34
2025-12-15 05:43:27,1.42
2025-12-15 05:44:16,24.71
2025-12-15 05:44:31,1.38
2025-12-15 05:44:55,3.35
2025-12-15 05:45:08,1.15
2025-12-15 05:45:51,18.03
2025-12-15 05:46:04,1.07
2025-12-15 05:46:14,1.05
2025-12-15 05:46:29,1.48
2025-12-15 05:46:47,2.02
2025-12-15 05:47:03,1.64
2025-12-15 05:47:15,1.1
2025-12-15 05:47:39,3.54
2025-12-15 05:47:58,2.09
2025-12-15 05:48:11,1.22
2025-12-15 05:48:26,1.69
2025-12-15 05:48:40,1.28
2025-12-15 05:48:58,2.05
2025-12-15 05:49:12,1.34
2025-12-15 05:50:04,36.83
2025-12-15 05:50:34,5.03
2025-12-15 05:51:15,13.73
2025-12-15 05:51:32,1.6
2025-12-15 05:51:43,1.0
2025-12-15 05:52:05,3.19
2025-12-15 05:52:29,3.13
2025-12-15 05:53:07,11.19
2025-12-15 05:53:22,1.34
2025-12-15 05:53:54,5.66
2025-12-15 05:54:10,1.83
